,ReportDate,TotalCases,perc0to9,perc10to19,perc20to29,perc30to39,perc40to49,perc50to59,perc60to69,perc70to79,perc80plus,percMale,percFemale
399,04/07/2021 02:00:00 PM,420526,0.0001366120218579235,0.0001443348568679336,0.0004542976558240959,0.0011245938966484325,0.003605484131125765,0.010236531919943042,0.031356590059043545,0.08848362039851401,0.24674560083731276,0.021165786211120127,0.01798955768084012
400,04/08/2021 02:00:00 PM,421823,0.00013604825177996463,0.00014374356148630843,0.00045283995342217624,0.001120890069744271,0.0035950804162724692,0.010253498020286151,0.031352670609218064,0.08856119654518643,0.2468499053339427,0.021164021164021163,0.0179714906806929
401,04/09/2021 02:00:00 PM,423663,0.00013497705390083686,0.00014277895438212406,0.00045074050225370253,0.0011162098474513209,0.0036138520520394694,0.01024191014765944,0.03128507295173962,0.08855064541899677,0.24670838221874591,0.021101112379483988,0.017930087119979756
402,04/10/2021 02:00:00 PM,425247,0.00013416215732748983,0.0001419916698220371,0.00044889635624414834,0.0011115380393017895,0.0036336867824643287,0.010238587262821718,0.0313323845741082,0.08858953376138319,0.24652009886821907,0.021077871435323775,0.017902882377567604
403,04/11/2021 02:00:00 PM,426730,0.0001333155579256099,0.00014126289023873428,0.0004473300784744766,0.0011076923076923078,0.0036371015578658176,0.010236883992384756,0.031369993716692655,0.08852225618692684,0.24626380766731643,0.021032748681466946,0.017864112514299813
404,04/12/2021 02:00:00 PM,427715,0.00013277861379127202,0.00014076576576576576,0.00044629764227331267,0.00110518344680793,0.0036290008566311036,0.010232529163486848,0.031469911977146575,0.08856736639625325,0.24636363636363637,0.021034133351608277,0.017844674794564693
405,04/13/2021 02:00:00 PM,428799,0.00013236267372600927,0.00014020657101462822,0.00044496993274597304,0.001102640893002995,0.0036203172827421184,0.010225012431626056,0.031448435689455385,0.08862080480881616,0.24665714656627288,0.021027341403743512,0.017819996607415477
406,04/14/2021 02:00:00 PM,430351,0.00013138877939823938,0.00013951541645351812,0.0004432062808661517,0.001112407412431831,0.0036240862346673276,0.010204555660508834,0.031361220244973426,0.08859440763428762,0.2467237576229402,0.020962483577441487,0.01778590203743979
407,04/15/2021 02:00:00 PM,431795,0.000130656330299203,0.00013886638739093202,0.00044156237383932175,0.001122319279552154,0.0036132299805441462,0.010234640321086756,0.031369566219517815,0.08871605040968265,0.24653452519756444,0.02092902562411179,0.01777752169557933
408,04/16/2021 02:00:00 PM,433359,0.00012980269989615784,0.0001381851681252879,0.00043972611344933726,0.0011184476485648835,0.00360077555165728,0.010308009477214684,0.03138003172486724,0.08871269043961974,0.24640776699029127,0.020898176967541128,0.017743352866624568
409,04/17/2021 02:00:00 PM,434859,0.00012908777969018932,0.0001373060551970342,0.0004381956355714697,0.0011147223938327649,0.0036062856792093796,0.010301218670958841,0.03134817804480932,0.08875715114832933,0.24673392834044755,0.020874071648059492,0.017713096249224364
410,04/18/2021 02:00:00 PM,436028,0.00012832577637094704,0.00013678954927843514,0.0004370574793022065,0.001125221025558592,0.003612761006674423,0.010354531828331957,0.03137227981053065,0.08871234690499835,0.24665676077265974,0.020868754983045638,0.017693638015643793
411,04/19/2021 02:00:00 PM,436659,0.00012794813835458694,0.0001365343042439413,0.000436517834871539,0.0011236856890601173,0.0036375863544659778,0.010357628439175667,0.031445678504502035,0.08865834504422584,0.24654705047115014,0.02088110291366458,0.01767801816883077
412,04/20/2021 02:00:00 PM,437584,0.00012756186750574028,0.00013612232859930125,0.000435691878703381,0.0011209116748288608,0.003630317729068473,0.01041444298740508,0.03143534994068802,0.08873297565002064,0.24674403610573822,0.02088747852141158,0.017677286742034944
413,04/21/2021 02:00:00 PM,438789,0.00012687671812222458,0.00013559015615466317,0.00045949033828423825,0.001131010990765628,0.003621203822043698,0.010432190760059613,0.03138799107752538,0.08879274824886692,0.2465065361581557,0.02086535615745205,0.01765349777368809
414,04/22/2021 02:00:00 PM,439992,0.00012613521695257316,0.00013506516894401548,0.00045832920424140325,0.0011280540404241483,0.0036264870114105364,0.01045158745809505,0.03145296816096652,0.08883676912315353,0.24668639814695664,0.020847516531856854,0.01765654966665652
415,04/23/2021 02:00:00 PM,441155,0.0001254442818314865,0.00013449899125756557,0.000469321213318842,0.0011251720851424335,0.0036191283806293346,0.010444259441459169,0.031434140150485,0.08873453618840163,0.2466580976863753,0.02079712828694339,0.01764050158534628
416,04/24/2021 02:00:00 PM,442351,0.00012476087498960325,0.00013390167153919973,0.0004679860589416126,0.0011223789151217451,0.0036398785700261288,0.010437908792918536,0.03145777737572934,0.08868551729798498,0.24691675231243576,0.020786170968505803,0.017616705810095976
417,04/25/2021 02:00:00 PM,443257,0.00012423903590508137,0.00013348758565453412,0.0004793097938967886,0.0011202045361694277,0.003633019778099373,0.010436303859321037,0.03147011016796099,0.08873678170341831,0.24699916554335966,0.020773364717893452,0.017609889161285867
418,04/26/2021 02:00:00 PM,443814,0.00012393621416177807,0.0001332533813045506,0.0004787919710269474,0.001118715451434588,0.00367364760083711,0.010452279470458002,0.03144455472345033,0.0887605472270009,0.24698408624229978,0.020770588846193788,0.01760095871986757
419,04/27/2021 02:00:00 PM,444491,0.0001236603462489695,0.00013298167069305614,0.0004780407682973168,0.0011167165904671817,0.003668952243474077,0.010483410041211684,0.03146963416831862,0.08892981379169225,0.24717876378558604,0.020772450460981542,0.01762110745260077
420,04/28/2021 02:00:00 PM,445493,0.00012312238364934746,0.0001325381047051027,0.0004891530315259128,0.0011144325571638347,0.003691088871217009,0.010476862344835868,0.031578947368421054,0.08900694728238659,0.2471974889500993,0.02076837337923445,0.017628466645481015
421,04/29/2021 02:00:00 PM,446459,0.000122528998529652,0.0001321527686005022,0.0004880608123772222,0.001125212612848358,0.0036840134780980905,0.010471753232161317,0.03159525734303422,0.08892425726412015,0.24718381976446493,0.02073956568467788,0.01761444461583286
422,04/30/2021 02:00:00 PM,447401,0.0001220156993533168,0.00013172338090010978,0.0004992268072619236,0.0011358888656778775,0.0037062498131930537,0.01051246392415474,0.03161789438277834,0.08901484260316425,0.24752222009079863,0.020761715639899214,0.017624196713741488
423,05/01/2021 02:00:00 PM,448340,0.00012143290831815422,0.00013127953789602662,0.0004980321655896215,0.001133978962735105,0.0036998910919154395,0.010539043723596412,0.031733590128322844,0.08899564385457802,0.24776386404293382,0.02075894943452659,0.0176352619901007
424,05/02/2021 02:00:00 PM,448989,0.0001210946960523129,0.0001310558734873968,0.0004972951992819542,0.0011450878334417697,0.0036950400047677935,0.0105388685995379,0.03174993846911149,0.0890190813295903,0.247845240375407,0.020753510642766138,0.017630116909233443
425,05/03/2021 02:00:00 PM,449509,0.0001207778090905431,0.00013079589300895951,0.0004967469135054582,0.001156745515986483,0.003706846500826225,0.010573815658182793,0.031879457199704905,0.08908314698109372,0.2479903024116371,0.020777876712648073,0.01765091360924588
426,05/04/2021 02:00:00 PM,450010,0.00012055455093429777,0.0001305966088413904,0.0004963440027117331,0.0011551840506723431,0.0037033181135386764,0.010591612989601774,0.03187188707479954,0.08901076579321551,0.24805559097284202,0.020776487460537712,0.017640957627695027
427,05/05/2021 02:00:00 PM,450689,0.00012020193925795337,0.00013030730806819416,0.0004955760769714258,0.0011533278042712004,0.0036990819146091453,0.01060968542431312,0.0319421828645357,0.08896551724137931,0.247992863514719,0.020772120355562168,0.01763210282139113
428,05/06/2021 02:00:00 PM,451267,0.00012000960076806145,0.00013004746732557382,0.0004949359601154046,0.0011776581426648722,0.0036794160410670304,0.010611772388613494,0.03196112956070163,0.08889699623008634,0.2481375358166189,0.02076049052521116,0.017634142412655887
